transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T2794416,2023-03-02T23:24:00.131625,ACC855333,ACC187046,12.54,payment,grocery,Berlin,mobile,FALSE,,-4099.894468,-0.62,19,0.16,ACH,255.185.127.233,D5056061
T2870768,2023-03-03T00:21:33.673194,ACC868128,ACC405865,70.84,transfer,online,Dubai,mobile,FALSE,,-1165.979937,1.77,14,0.14,wire_transfer,75.97.47.73,D7417143
T3187257,2023-03-03T01:38:50.647222,ACC900759,ACC611528,335.22,withdrawal,other,London,pos,FALSE,,-4497.23785,-0.66,7,0.07,UPI,76.147.29.108,D7009372
T3788197,2023-03-03T02:04:00.472970,ACC454398,ACC274199,924,deposit,online,Toronto,mobile,FALSE,,-7243.664606,-1.13,3,0.93,wire_transfer,35.183.201.146,D4793924
T4557010,2023-03-03T06:56:57.768070,ACC422560,ACC770821,1854.75,deposit,travel,Singapore,pos,FALSE,,-4221.711271,-0.43,18,0.64,ACH,207.159.5.64,D4086946
T789368,2023-03-03T08:44:32.867686,ACC973009,ACC114106,1237.38,deposit,other,Singapore,atm,FALSE,,,-0.93,1,0.18,wire_transfer,204.79.52.44,D6804862
T4117260,2023-03-03T10:25:05.521293,ACC252246,ACC953223,618.82,withdrawal,grocery,New York,pos,FALSE,,-2310.824236,0.11,19,0.27,card,64.6.90.235,D9028865
T2554437,2023-03-03T10:56:39.871238,ACC780444,ACC862359,9.18,transfer,utilities,London,atm,FALSE,,-5290.071352,-1.88,3,0.85,UPI,51.116.49.124,D6074813
T4949100,2023-03-03T11:15:49.016517,ACC218330,ACC760224,100.75,payment,grocery,Berlin,pos,FALSE,,-3126.16494,0.7,19,0.98,UPI,117.198.161.143,D1409858
T3420225,2023-03-03T16:27:13.663430,ACC955416,ACC110317,31.66,payment,online,Sydney,web,FALSE,,,1.42,10,0.87,card,255.150.122.74,D7454555
T2795103,2023-03-03T16:37:22.235485,ACC439616,ACC350856,1149.72,deposit,other,London,web,FALSE,,-5096.534533,-1.13,3,0.45,ACH,44.89.140.98,D6169808
T4372801,2023-03-03T18:20:59.013594,ACC525742,ACC551606,358.56,payment,other,Berlin,web,FALSE,,-4976.720803,0.32,19,0.53,ACH,155.84.103.151,D2454903
T3403588,2023-03-03T18:52:14.349348,ACC910345,ACC669784,969.97,deposit,entertainment,Singapore,pos,FALSE,,-6255.053817,-0.68,4,0.55,wire_transfer,121.47.55.232,D8970748
T1095362,2023-03-03T19:21:31.397825,ACC784970,ACC565658,10.14,transfer,travel,Tokyo,web,FALSE,,,-1.42,20,0.7,card,93.168.204.10,D4411794
T893638,2023-03-03T21:02:28.532818,ACC934018,ACC421753,24.18,payment,restaurant,London,web,FALSE,,,0.36,11,0.58,ACH,107.158.150.161,D4218106
T3385632,2023-03-03T23:45:38.033519,ACC448778,ACC842589,30.74,payment,entertainment,Toronto,atm,FALSE,,-3453.777273,0.65,15,0.93,wire_transfer,50.89.202.17,D3195194
T3066502,2023-03-04T00:29:34.490592,ACC222049,ACC945062,623.89,withdrawal,other,Toronto,pos,FALSE,,-2375.827175,0.4,16,0.62,card,96.38.152.103,D9751070
T2106805,2023-03-04T00:49:20.102936,ACC778617,ACC622531,371.87,withdrawal,utilities,New York,atm,FALSE,,1260.265881,-0.95,6,0.97,ACH,170.143.59.0,D9680921
T1969714,2023-03-04T02:37:33.906083,ACC944024,ACC446048,101.35,withdrawal,grocery,Dubai,web,FALSE,,-2260.377204,0.75,17,0.78,wire_transfer,10.85.13.223,D5763423
T4543502,2023-03-04T08:09:28.677562,ACC145346,ACC280965,425.35,withdrawal,restaurant,Dubai,mobile,FALSE,,-6699.355783,-0.59,20,0.13,card,104.219.176.190,D7997387
T4133405,2023-03-04T10:08:07.772104,ACC175583,ACC527065,83.06,payment,travel,Dubai,pos,FALSE,,1238.21009,-0.31,19,0.17,card,26.195.62.231,D7731317
T4897867,2023-03-04T14:08:31.645717,ACC100307,ACC797622,719.09,deposit,grocery,Toronto,atm,FALSE,,-349.2789919,-0.63,5,0.22,wire_transfer,46.177.223.97,D2164276
T615274,2023-03-04T16:23:21.867970,ACC107721,ACC801293,58.18,transfer,grocery,Singapore,web,TRUE,card_not_present,-6144.759491,1.63,1,0.5,card,91.69.92.48,D6471166
T783683,2023-03-04T18:56:25.939414,ACC340560,ACC187034,32.71,transfer,travel,Singapore,atm,FALSE,,-5653.918412,-1.11,16,0.52,UPI,40.66.77.59,D7730555
T4545276,2023-03-04T19:14:29.381990,ACC298827,ACC501002,261.83,withdrawal,utilities,Tokyo,atm,FALSE,,-4825.922458,-0.62,18,0.34,ACH,75.6.72.29,D2024826
T2997795,2023-03-04T21:31:13.565274,ACC222627,ACC961306,14.26,transfer,travel,New York,web,FALSE,,-5232.300068,0.59,8,0.9,wire_transfer,1.194.179.184,D6655063
T1466209,2023-03-04T21:59:35.809514,ACC702661,ACC443748,303.87,withdrawal,restaurant,Berlin,web,FALSE,,-5420.259031,0.33,14,0.01,UPI,134.99.228.115,D1010825
T3753501,2023-03-04T23:21:14.428867,ACC834367,ACC707231,912.76,deposit,online,Sydney,pos,FALSE,,-4815.987624,-0.55,12,0.71,UPI,243.253.74.178,D3021281
T4689048,2023-03-05T02:02:40.828023,ACC100946,ACC829345,6.61,transfer,entertainment,Singapore,mobile,FALSE,,-6545.358952,0.13,11,0.91,wire_transfer,12.102.110.87,D5590031
T3744558,2023-03-05T05:16:10.623294,ACC871832,ACC878218,1486.49,deposit,grocery,Dubai,pos,FALSE,,-1211.986214,-0.62,19,0.2,wire_transfer,19.183.60.202,D7533704
T3191010,2023-03-05T07:16:55.845762,ACC414866,ACC749453,8.94,transfer,retail,London,web,FALSE,,-2354.883911,-1.96,1,0.87,UPI,33.29.165.0,D5339438
T680449,2023-03-05T09:40:28.174534,ACC651987,ACC877247,34.46,payment,other,Tokyo,atm,FALSE,,407.8108586,1.25,6,0.5,card,54.18.243.67,D4932814
T4700418,2023-03-05T09:59:14.126437,ACC989484,ACC274526,187.79,withdrawal,grocery,Tokyo,web,FALSE,,-1265.693745,1.01,19,0.63,wire_transfer,218.170.108.113,D6833014
T4123612,2023-03-05T10:23:52.176996,ACC288278,ACC386031,1294.79,deposit,other,Dubai,mobile,FALSE,,-6125.17913,-0.07,8,0.21,card,147.131.135.31,D6087119
T2503852,2023-03-05T11:48:40.783405,ACC619503,ACC224039,1599.46,deposit,other,Sydney,atm,FALSE,,-118.366121,0.47,11,0.81,UPI,205.73.44.5,D3734820
T3341958,2023-03-05T14:23:13.836773,ACC750573,ACC191830,22.75,payment,other,Tokyo,atm,FALSE,,-6882.327126,-0.13,17,0.31,wire_transfer,84.49.203.14,D2859618
T2233308,2023-03-05T14:40:18.202370,ACC273673,ACC415913,1517.08,deposit,grocery,Toronto,pos,FALSE,,-3317.149409,-0.47,13,0.63,ACH,39.161.237.224,D6839186
T2091857,2023-03-05T17:48:09.089174,ACC897584,ACC485758,9.58,transfer,retail,Tokyo,pos,FALSE,,-1302.114866,-0.59,5,0.22,card,237.89.196.229,D9076799
T463424,2023-03-05T18:54:48.202686,ACC634467,ACC671441,1872.73,deposit,other,Singapore,mobile,FALSE,,,0.33,9,0.11,ACH,154.164.9.189,D7577698
T2836963,2023-03-06T00:23:36.295915,ACC993593,ACC482551,360.61,withdrawal,retail,New York,web,FALSE,,1419.091468,0.14,8,0.39,UPI,95.106.34.114,D6721653
T4931993,2023-03-06T00:39:33.524414,ACC370748,ACC535040,50.53,transfer,travel,Tokyo,web,FALSE,,-6151.564448,0.39,6,0.53,card,4.92.135.66,D2526742
T1315090,2023-03-06T01:24:47.124460,ACC729543,ACC414234,81.24,payment,entertainment,London,web,FALSE,,-6809.708248,-1.41,20,0.03,wire_transfer,220.110.178.173,D2440911
T3953634,2023-03-06T02:26:28.961651,ACC740804,ACC199415,1372.66,deposit,other,Toronto,web,FALSE,,-280.0777567,0.32,18,0.12,card,102.94.135.238,D5427457
T1820895,2023-03-06T04:39:15.475607,ACC496821,ACC505499,2.21,withdrawal,entertainment,Singapore,web,FALSE,,-6871.7126,-1.23,1,0.08,UPI,22.202.230.184,D2187661
T3023795,2023-03-06T05:53:45.180641,ACC703374,ACC145404,34.67,transfer,online,Singapore,mobile,FALSE,,-4930.363887,-2.03,1,0,card,177.55.250.60,D5117531
T4254756,2023-03-06T07:11:27.429914,ACC634366,ACC546446,57.28,transfer,other,New York,web,FALSE,,1118.868812,-1.94,19,0.19,wire_transfer,57.174.106.144,D4437230
T140007,2023-03-06T08:19:17.419925,ACC583997,ACC958626,23.57,payment,online,Toronto,pos,FALSE,,,-0.84,19,0.66,wire_transfer,90.242.35.99,D6870136
T3654411,2023-03-06T09:15:29.531880,ACC685586,ACC944475,2.65,transfer,online,New York,web,FALSE,,-5348.101253,0.11,19,0.43,card,253.218.115.154,D7172997
T2221071,2023-03-06T11:21:03.638606,ACC572206,ACC923091,4.16,transfer,other,Toronto,atm,FALSE,,-4072.922864,2.02,3,0.08,ACH,132.27.0.163,D8031229
T1106834,2023-03-06T11:39:07.474557,ACC527390,ACC990609,620.46,withdrawal,retail,Dubai,atm,FALSE,,,0.14,11,0.86,wire_transfer,26.3.97.175,D8074509
T1771016,2023-03-06T12:57:57.920893,ACC524210,ACC361889,298.98,withdrawal,online,Berlin,atm,FALSE,,-1313.420559,-1.89,10,0.81,ACH,84.94.51.17,D9753760
T1499044,2023-03-06T14:39:44.649664,ACC749416,ACC163114,71.51,deposit,other,New York,atm,FALSE,,-4762.061417,0.05,4,0.88,card,212.203.133.174,D6469486
T560043,2023-03-06T17:31:16.918695,ACC929352,ACC931514,24.7,payment,grocery,New York,pos,FALSE,,,-0.76,10,0.21,ACH,99.105.19.147,D2808032
T4486864,2023-03-06T20:45:40.932783,ACC427406,ACC879325,304.25,withdrawal,entertainment,New York,mobile,FALSE,,-5044.338359,-0.35,16,0.4,wire_transfer,4.33.47.130,D3620599
T490221,2023-03-06T21:41:16.302249,ACC936265,ACC912779,294.27,withdrawal,entertainment,Sydney,web,FALSE,,,0.21,8,0.45,ACH,173.38.177.115,D2326966
T1464225,2023-03-07T00:30:29.378336,ACC268746,ACC593024,318.91,withdrawal,online,London,mobile,FALSE,,151.1737617,0.12,15,0.21,ACH,248.137.215.138,D6769809
T3067014,2023-03-07T02:01:50.743688,ACC648864,ACC569795,842.07,deposit,entertainment,Singapore,web,FALSE,,-1941.447253,0.45,5,0.64,ACH,42.35.222.120,D4929446
T4753408,2023-03-07T04:26:06.158571,ACC830076,ACC888539,490.29,deposit,other,Sydney,web,FALSE,,-179.7062023,-0.35,10,0.14,UPI,174.178.222.168,D1402319
T3095868,2023-03-07T04:37:41.442754,ACC711832,ACC136894,225.03,payment,online,Tokyo,pos,FALSE,,-4984.164015,-0.81,15,0.6,UPI,127.22.72.99,D5412082
T3616155,2023-03-07T06:14:34.853902,ACC807983,ACC191173,11.47,transfer,grocery,Berlin,atm,FALSE,,1022.41467,0.29,7,0.56,card,199.13.90.135,D8645333
T3443104,2023-03-07T06:48:02.526680,ACC156585,ACC567034,9.51,withdrawal,retail,New York,pos,FALSE,,-880.9089074,1.27,13,0.2,wire_transfer,143.62.50.71,D2231359
T4494242,2023-03-07T09:51:40.735905,ACC836969,ACC251104,1170.58,deposit,entertainment,London,web,FALSE,,-3593.243483,0.71,6,0.11,UPI,232.72.44.95,D1257897
T1245602,2023-03-07T10:58:43.579029,ACC985605,ACC903409,36.42,transfer,other,New York,mobile,FALSE,,,1.48,1,0.85,card,190.60.228.162,D3214603
T4712759,2023-03-07T12:21:00.967713,ACC174132,ACC783355,87.2,payment,travel,New York,pos,FALSE,,-1079.906798,-1.14,16,0.76,ACH,219.141.126.207,D4526524
T3216620,2023-03-07T13:09:39.337911,ACC728013,ACC468746,74.07,payment,other,Toronto,web,FALSE,,-2696.48911,0.41,1,0.39,wire_transfer,135.240.121.157,D9760631
T2679764,2023-03-07T13:23:56.043322,ACC979468,ACC323811,97.75,transfer,online,Singapore,web,FALSE,,-1830.807175,-0.77,2,0.26,UPI,140.135.91.112,D9449732
T4101514,2023-03-07T14:35:26.333660,ACC341982,ACC179694,321.13,withdrawal,grocery,Singapore,pos,FALSE,,332.9206937,-1.1,14,0.33,UPI,97.181.84.141,D9474252
T4760335,2023-03-07T17:12:33.980290,ACC237981,ACC132403,1197.74,deposit,retail,Tokyo,pos,FALSE,,1110.445335,-0.86,8,0.42,card,174.102.210.29,D4967241
T4646317,2023-03-07T17:34:56.460219,ACC798859,ACC846173,223.16,withdrawal,grocery,New York,web,FALSE,,1029.436948,-0.79,12,0.43,card,177.77.241.81,D2200794
T2675186,2023-03-07T18:51:54.991944,ACC809720,ACC706716,28.7,payment,other,Berlin,mobile,FALSE,,-5860.152078,1.33,6,0.61,card,252.216.114.47,D3378531
T1218250,2023-03-07T23:29:23.646407,ACC600920,ACC919110,73.68,transfer,restaurant,London,atm,FALSE,,,1.08,16,0.9,wire_transfer,5.244.141.136,D6897302
T2574072,2023-03-08T01:10:11.861625,ACC724661,ACC901893,21.48,payment,utilities,London,mobile,FALSE,,-784.5209843,0.45,8,0.07,UPI,236.202.231.27,D7642934
T5001902,2023-03-08T01:29:32.248013,ACC248408,ACC370466,202.76,withdrawal,utilities,Sydney,web,FALSE,,-6216.161517,0.8,9,0.97,card,129.148.216.141,D9721755
T158480,2023-03-08T05:03:32.420160,ACC217828,ACC163255,847.5,deposit,entertainment,Berlin,web,FALSE,,-1284.334531,-1.5,17,0.81,wire_transfer,10.128.165.81,D7192642
T4804660,2023-03-08T08:39:11.722393,ACC112961,ACC277233,28.14,transfer,retail,Berlin,pos,FALSE,,1397.951656,1.21,15,0.54,UPI,35.9.36.238,D6109677
T1818821,2023-03-08T09:15:03.324672,ACC867765,ACC495752,673.12,deposit,online,Sydney,web,FALSE,,-1742.719458,0.38,17,0.89,card,95.204.5.107,D9608107
T2142397,2023-03-08T09:52:19.866528,ACC415303,ACC660267,1962.18,deposit,travel,Dubai,mobile,FALSE,,-1320.027025,0.12,7,0.81,UPI,231.66.29.223,D3623392
T776199,2023-03-08T10:22:07.002001,ACC154198,ACC730444,507.36,withdrawal,online,Sydney,web,FALSE,,,0.42,1,0.96,card,81.198.40.253,D2656099
T725947,2023-03-08T11:38:42.043138,ACC828105,ACC131566,13.73,transfer,utilities,Berlin,mobile,FALSE,,-5544.031635,-1.32,6,0.22,card,52.129.198.125,D3715659
T2660009,2023-03-08T12:40:59.432774,ACC144219,ACC905032,427.92,withdrawal,grocery,Sydney,pos,FALSE,,-5288.054469,0.49,6,0.53,card,27.121.29.9,D5512667
T3942465,2023-03-08T12:58:30.699303,ACC426604,ACC715079,733.3,withdrawal,utilities,Berlin,atm,FALSE,,-2367.543458,0.97,10,0.12,card,215.98.8.125,D9198325
T3545886,2023-03-08T13:26:57.557816,ACC965646,ACC703095,0.01,withdrawal,restaurant,Toronto,atm,FALSE,,90.46621602,-0.4,4,0.58,UPI,108.166.163.172,D8979385
T2317096,2023-03-08T14:53:44.982119,ACC577154,ACC508158,964.19,deposit,restaurant,Singapore,pos,FALSE,,1569.933685,-0.36,1,0.85,wire_transfer,85.148.106.192,D8014860
T2248552,2023-03-08T16:03:11.018458,ACC361629,ACC206180,4.07,transfer,grocery,London,atm,FALSE,,-6201.226816,-0.94,20,0.23,UPI,140.255.74.85,D2792059
T3904701,2023-03-08T16:04:52.574315,ACC301375,ACC578162,2.48,payment,retail,Sydney,atm,FALSE,,-5683.109731,0.5,6,1,wire_transfer,191.157.237.43,D4004730
T1550831,2023-03-08T16:39:59.170582,ACC803245,ACC382101,107.78,withdrawal,grocery,London,web,FALSE,,-3809.897422,-0.14,15,0.04,wire_transfer,15.87.70.91,D4175606
T1383238,2023-03-08T19:49:17.258228,ACC276371,ACC292093,45.55,transfer,utilities,Dubai,pos,FALSE,,-4932.77422,1.1,10,0.52,card,72.110.33.54,D2462856
T4402081,2023-03-08T19:59:56.234008,ACC583844,ACC150804,10.32,transfer,grocery,Singapore,pos,FALSE,,-6307.328628,1.2,10,0,ACH,192.252.100.166,D9192283
T825097,2023-03-08T20:41:59.931552,ACC501028,ACC767455,449.48,withdrawal,online,London,web,FALSE,,-4102.333108,0.05,13,0.02,card,171.254.155.64,D1742435
T5077493,2023-03-08T21:43:39.130774,ACC721061,ACC666162,43.34,transfer,utilities,New York,atm,FALSE,,1477.843142,2.26,10,0.06,UPI,240.142.108.188,D7261736
T4567535,2023-03-09T01:12:51.365667,ACC175483,ACC668469,444.99,withdrawal,online,Berlin,atm,FALSE,,1536.287871,1.22,8,0.36,ACH,16.255.155.99,D3137475
T1335795,2023-03-09T01:13:42.459093,ACC788440,ACC157877,221.28,payment,restaurant,Dubai,web,TRUE,card_not_present,-3511.429012,-1.59,20,0.43,card,56.191.125.214,D6313556
T781998,2023-03-09T02:23:11.606199,ACC879925,ACC755547,1272.71,deposit,grocery,New York,atm,FALSE,,,0.39,17,0.61,card,89.49.54.89,D4187030
T3195616,2023-03-09T02:24:22.228282,ACC200263,ACC808943,366.98,withdrawal,entertainment,New York,atm,FALSE,,1575.361335,0.92,1,0.17,card,73.82.181.148,D8085497
T4600822,2023-03-09T05:18:33.981321,ACC896946,ACC684406,453.75,deposit,entertainment,New York,web,FALSE,,-6627.393965,0.34,5,0.31,ACH,54.108.154.154,D9035393
T5029554,2023-03-09T06:54:03.528080,ACC506572,ACC414990,69.9,payment,online,Dubai,pos,FALSE,,-6514.33823,0.38,14,0.22,card,87.233.185.16,D6084177
T549483,2023-03-09T08:53:03.069144,ACC659398,ACC880561,1623.12,deposit,grocery,New York,atm,FALSE,,,-0.49,15,0.96,ACH,34.63.237.182,D4427371
T2322755,2023-03-09T09:28:37.433222,ACC213898,ACC502285,272.27,withdrawal,online,Berlin,web,FALSE,,-2522.323008,0.04,8,0.79,UPI,207.134.247.140,D4554428
T298717,2023-03-09T11:19:52.322527,ACC575532,ACC426897,89.52,payment,restaurant,London,pos,FALSE,,,1.23,15,0.37,ACH,199.142.211.84,D7525440
T3931647,2023-03-09T12:06:54.726169,ACC250631,ACC389391,53.75,transfer,retail,Singapore,atm,FALSE,,23.44310428,-0.37,8,0.6,ACH,73.28.186.0,D6358448
T3350318,2023-03-09T12:33:24.972732,ACC852524,ACC604768,12.14,transfer,travel,Berlin,mobile,FALSE,,-3696.906763,1.86,17,0.99,UPI,73.28.186.0,D8494896
T4847416,2023-03-09T14:27:19.811571,ACC429409,ACC530634,17.48,transfer,entertainment,Singapore,mobile,FALSE,,93.62277377,-1.37,9,0.26,card,73.28.186.0,D3906730
T3196724,2023-03-09T14:40:43.994418,ACC475503,ACC972207,7.48,transfer,entertainment,Toronto,web,FALSE,,-835.1751634,-0.82,5,0.06,ACH,73.28.186.0,D2866820
T2637898,2023-03-09T15:32:19.189053,ACC486667,ACC215901,48.45,payment,travel,Toronto,pos,TRUE,card_not_present,-2237.439629,-0.43,1,0.52,card,73.28.186.0,D8452026
T2106235,2023-03-09T19:11:12.815428,ACC323048,ACC331854,91.67,payment,entertainment,Singapore,web,FALSE,,-3900.514947,1.47,13,0.02,ACH,73.28.186.0,D9749928
T1990675,2023-03-09T20:27:38.758386,ACC205006,ACC318029,0.01,withdrawal,entertainment,Singapore,web,FALSE,,-5498.215871,1.14,17,0.64,ACH,73.28.186.0,D1053755
T681487,2023-03-09T21:02:21.980649,ACC695123,ACC742935,1720.33,deposit,entertainment,Toronto,mobile,FALSE,,-2833.779552,0.02,15,0.72,wire_transfer,151.69.208.61,D2721725
T1538438,2023-03-10T01:23:48.233682,ACC914484,ACC427492,256.09,withdrawal,travel,Dubai,web,FALSE,,-6845.664917,0.73,1,0.58,card,171.123.158.103,D8950504
T3659335,2023-03-10T06:40:59.515846,ACC389743,ACC726097,21.98,transfer,utilities,Berlin,atm,FALSE,,-978.7038364,-1.6,3,0.19,wire_transfer,74.22.73.144,D4441583
T682953,2023-03-10T06:48:21.965022,ACC321331,ACC186296,85.27,transfer,entertainment,Sydney,mobile,FALSE,,,2.38,16,0.02,UPI,44.139.243.153,D9400726
T3110905,2023-03-10T07:00:13.618920,ACC179768,ACC308813,1.36,payment,grocery,Singapore,web,TRUE,card_not_present,-652.6557479,0.07,13,0.37,card,19.173.102.141,D2339605
T1433012,2023-03-10T09:48:15.174641,ACC558579,ACC501692,16.25,transfer,grocery,Dubai,atm,FALSE,,-1022.136673,-0.71,6,0.69,card,147.23.16.116,D4945238
T2023110,2023-03-10T09:53:41.665248,ACC842002,ACC152078,13.81,transfer,restaurant,London,web,FALSE,,-6709.911468,-1.61,18,0.29,wire_transfer,84.8.184.189,D8514351
T3272672,2023-03-10T12:47:15.371710,ACC892594,ACC565434,74.86,transfer,other,Dubai,atm,FALSE,,-3906.17984,0.19,8,0.94,ACH,122.76.215.241,D8951732
T3417607,2023-03-10T17:09:53.331174,ACC894108,ACC259020,86.02,withdrawal,utilities,Tokyo,pos,FALSE,,-3962.511761,0.98,2,0.14,wire_transfer,9.245.131.204,D3785814
T3333519,2023-03-10T17:29:31.564473,ACC490659,ACC843324,498.93,withdrawal,grocery,Singapore,atm,TRUE,card_not_present,-6646.07183,2.61,10,0.64,ACH,109.119.139.133,D1919566
T1764974,2023-03-10T18:01:14.651771,ACC750590,ACC727861,284.47,withdrawal,travel,Dubai,mobile,FALSE,,-3037.259826,0.27,7,0.72,card,255.230.27.113,D9889513
T2048305,2023-03-10T19:22:34.535577,ACC245866,ACC792701,3.78,payment,restaurant,Dubai,web,FALSE,,-2490.043401,0.45,6,0.59,ACH,23.230.10.145,D8678617
T1218542,2023-03-10T19:43:47.580711,ACC801327,ACC864371,11.25,transfer,online,London,web,FALSE,,,-0.25,8,0.93,UPI,195.212.167.161,D7613713
T3602188,2023-03-10T22:35:49.068534,ACC763391,ACC725987,1333.4,deposit,travel,Singapore,mobile,FALSE,,-4348.160797,1.89,1,0.54,ACH,40.88.62.111,D8678258
T570264,2023-03-10T23:21:31.266667,ACC469676,ACC725987,215.97,payment,travel,Sydney,atm,FALSE,,,-0.36,12,0.8,card,255.95.137.100,D5605971
T386296,2023-03-10T23:43:01.386302,ACC606955,ACC725987,112.13,payment,other,Toronto,web,FALSE,,,-1.67,7,0.22,UPI,244.54.18.80,D1782155
T1423825,2023-03-11T02:13:37.915003,ACC558543,ACC931197,11.88,transfer,restaurant,London,mobile,FALSE,,,0.93,10,0.91,card,242.232.125.235,D6236383
T4368778,2023-03-11T03:13:46.101863,ACC357362,ACC273113,232.14,withdrawal,restaurant,Toronto,pos,FALSE,,1386.743742,-1.2,20,0.73,card,251.51.147.254,D8991052
T1137541,2023-03-11T08:55:36.707432,ACC632651,ACC397582,255.18,withdrawal,other,Dubai,web,FALSE,,-710.4898888,-0.64,8,0.57,card,24.111.232.102,D1430884
T958235,2023-03-11T09:32:20.545354,ACC144091,ACC371443,1076.08,deposit,other,Sydney,mobile,FALSE,,-1878.019382,-0.39,14,0.4,ACH,217.8.229.106,D6018396
T167200,2023-03-11T13:39:04.859709,ACC803887,ACC999104,671.99,withdrawal,travel,Dubai,mobile,FALSE,,,0.15,15,0.18,ACH,68.189.189.160,D5701522
T4022639,2023-03-11T18:35:39.928423,ACC657719,ACC283839,17.66,transfer,retail,Dubai,pos,FALSE,,-5392.368778,-0.42,14,0.3,ACH,30.179.172.178,D8632003
T4538002,2023-03-11T20:59:02.312363,ACC978671,ACC406802,29.38,transfer,other,Singapore,web,FALSE,,-4086.615786,0.31,16,0.88,card,141.226.48.197,D9833469
T1099157,2023-03-11T22:47:57.541813,ACC462728,ACC813337,50.94,transfer,other,Toronto,mobile,FALSE,,-4745.45368,0.95,1,0.49,ACH,7.127.14.135,D8452347
T247292,2023-03-12T00:15:00.716090,ACC324331,ACC941175,782.9,deposit,grocery,Dubai,mobile,FALSE,,,-2.5,13,0.7,wire_transfer,122.21.20.49,D8224595
T3906240,2023-03-12T03:23:51.093596,ACC551620,ACC170898,77.34,payment,grocery,London,mobile,FALSE,,-254.6084637,-0.2,1,0.71,ACH,223.204.145.203,D1620595
T717329,2023-03-12T04:08:47.533013,ACC587521,ACC214532,175.09,withdrawal,utilities,Sydney,atm,FALSE,,,-0.14,4,0.94,ACH,157.180.203.137,D8136486
T1629183,2023-03-12T06:56:24.634262,ACC887326,ACC176373,34.94,payment,grocery,Toronto,mobile,FALSE,,,-0.77,5,0.56,ACH,84.140.231.254,D9882697
T2439038,2023-03-12T08:03:59.060284,ACC350913,ACC221220,233.61,withdrawal,travel,Sydney,atm,FALSE,,-1422.275452,0.59,5,0.2,card,249.215.224.40,D6105257
T2240452,2023-03-12T09:19:12.533593,ACC360706,ACC161817,572.51,withdrawal,entertainment,Dubai,atm,FALSE,,-531.4506907,-0.64,10,0.86,wire_transfer,183.203.58.96,D9575060
T817827,2023-03-12T11:05:13.385535,ACC614403,ACC152854,908.07,deposit,utilities,New York,web,FALSE,,-2503.611976,0.37,4,0.67,card,20.45.102.251,D9642887
T4725675,2023-03-12T12:59:29.419630,ACC685995,ACC428483,1232.21,deposit,travel,Dubai,mobile,FALSE,,-1269.337397,0.71,11,0.03,wire_transfer,1.197.195.68,D3019777
T4293293,2023-03-12T15:43:45.210587,ACC588238,ACC477340,200.32,withdrawal,grocery,London,pos,FALSE,,1671.117928,-1.24,7,0.38,wire_transfer,155.57.58.19,D4122678
T765181,2023-03-12T15:49:42.199090,ACC498674,ACC626212,156.79,payment,entertainment,New York,atm,FALSE,,1236.574461,0.75,17,0.74,wire_transfer,182.79.48.232,D8562476
T2057690,2023-03-12T19:23:05.055894,ACC703133,ACC730277,614.11,deposit,utilities,Toronto,mobile,FALSE,,-2865.462171,2.07,19,0.35,wire_transfer,181.95.206.193,D6232023
T3352729,2023-03-12T21:57:54.539745,ACC547604,ACC861166,30.23,transfer,retail,London,mobile,FALSE,,-4037.945267,-0.79,16,0.65,UPI,117.194.221.114,D8351914
